"TreeID","bark.thicknesses"
"QULA001",15.8276160478199
"QULA001",16.0203832049759
"QULA001",16.2274422921719
"QULA001",16.456294495009
"QULA001",16.7560830884766
"QULA001",17.0954074245386
"QULA001",17.4493574147591
"QULA001",17.8641397599999
"QULA001",18.8157163097937
"QULA001",19.103290244359
"QULA001",19.2978619822203
"QULA001",19.4823831136937
"QULA001",19.5366541769104
"QULA001",19.4951868736028
"QULA001",19.3738246683618
"QULA001",19.1354298919551
"QULA001",18.8435621059683
"QULA001",18.4272026523347
"QULA001",18.0981633234547
"QULA001",17.8626028731662
"QULA001",18.025899886408
"QULA001",18.1891968996497
"QULA001",18.1479603254561
"QULA001",17.9265088729523
"QULA001",17.492155872031
"QULA001",16.9443942205306
